HTML,Tree,AltText,Source,SourceSet,Name,Type,Parent Link,Extension
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""1435"" loading=""lazy"" sizes=""auto, (max-width: 2560px) 100vw, 2560px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-scaled.jpeg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-scaled.jpeg 2560w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-300x168.jpeg 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-1024x574.jpeg 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-768x430.jpeg 768w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-1536x861.jpeg 1536w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-2048x1148.jpeg 2048w"" width=""2560""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/content-types/reports/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-scaled.jpeg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-scaled.jpeg 2560w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-300x168.jpeg 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-1024x574.jpeg 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-768x430.jpeg 768w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-1536x861.jpeg 1536w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-2048x1148.jpeg 2048w']",IPV_Card_Image_May_2026-scaled.jpeg,Featured,https://analytics.alleghenycounty.us/2026/05/07/the-intersection-of-intimate-partner-violence-and-community-violence/,.jpeg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""511"" loading=""lazy"" sizes=""auto, (max-width: 521px) 100vw, 521px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2020/12/case-comp-image.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2020/12/case-comp-image.png 521w, https://analytics.alleghenycounty.us/wp-content/uploads/2020/12/case-comp-image-300x294.png 300w"" width=""521""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/content-types/reports/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2020/12/case-comp-image.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2020/12/case-comp-image.png 521w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2020/12/case-comp-image-300x294.png 300w']",case-comp-image.png,Featured,https://analytics.alleghenycounty.us/2026/04/15/2019-case-competition-for-graduate-students-human-service-delivery-in-the-gig-economy/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""1067"" loading=""lazy"" sizes=""auto, (max-width: 1375px) 100vw, 1375px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness.png 1375w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-300x233.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-1024x795.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-768x596.png 768w"" width=""1375""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/content-types/reports/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness.png 1375w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-300x233.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-1024x795.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/04/predicting_homlessness-768x596.png 768w']",predicting_homlessness.png,Featured,https://analytics.alleghenycounty.us/2026/04/14/predicting-and-reducing-homelessness-in-allegheny-county/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""2016"" loading=""lazy"" sizes=""auto, (max-width: 2307px) 100vw, 2307px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card.jpg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card.jpg 2307w, https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-300x262.jpg 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-1024x895.jpg 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-768x671.jpg 768w, https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-1536x1342.jpg 1536w, https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-2048x1790.jpg 2048w"" width=""2307""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/content-types/reports/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card.jpg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card.jpg 2307w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-300x262.jpg 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-1024x895.jpg 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-768x671.jpg 768w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-1536x1342.jpg 1536w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2023/05/Hand-pile_card-2048x1790.jpg 2048w']",Hand-pile_card.jpg,Featured,https://analytics.alleghenycounty.us/2026/03/25/intimate-partner-violence-reform-initiative-report-on-progress/,.jpg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" sizes=""auto, (max-width: 330px) 100vw, 330px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/03/MOUD_card_image.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/03/MOUD_card_image.png 330w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/03/MOUD_card_image-300x233.png 300w"" width=""330""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/content-types/reports/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2026/03/MOUD_card_image.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2026/03/MOUD_card_image.png 330w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/03/MOUD_card_image-300x233.png 300w']",MOUD_card_image.png,Featured,https://analytics.alleghenycounty.us/2026/03/18/opioid-use-disorder-in-allegheny-county-prevalence-and-treatment-update/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""1068"" loading=""lazy"" sizes=""auto, (max-width: 1375px) 100vw, 1375px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card.png 1375w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-300x233.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-1024x795.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-768x597.png 768w"" width=""1375""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/content-types/reports/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card.png 1375w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-300x233.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-1024x795.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/02/500-in-500-images-card-768x597.png 768w']",500-in-500-images-card.png,Featured,https://analytics.alleghenycounty.us/2026/02/17/the-500-in-500-initiative-progress-report/,.png
"<img alt=""People working together to place a puzzle piece"" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""768"" loading=""lazy"" sizes=""auto, (max-width: 1024px) 100vw, 1024px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image.jpg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image.jpg 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image-300x225.jpg 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image-768x576.jpg 768w"" width=""1024""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/content-types/reports/']",People working together to place a puzzle piece,https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image.jpg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image.jpg 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image-300x225.jpg 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2020/08/AHA-web-image-768x576.jpg 768w']",AHA-web-image.jpg,Featured,https://analytics.alleghenycounty.us/2026/01/16/improving-prioritization-of-housing-services-implementation-of-the-allegheny-housing-assessment/,.jpg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" sizes=""auto, (max-width: 480px) 100vw, 480px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Opioid-Settlement.jpg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Opioid-Settlement.jpg 480w, https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Opioid-Settlement-300x160.jpg 300w"" width=""480""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/content-types/reports/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Opioid-Settlement.jpg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Opioid-Settlement.jpg 480w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Opioid-Settlement-300x160.jpg 300w']",Opioid-Settlement.jpg,Featured,https://analytics.alleghenycounty.us/2025/09/08/allegheny-county-opioid-settlement-projects/,.jpg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" sizes=""auto, (max-width: 330px) 100vw, 330px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2025/08/IIFW_card.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2025/08/IIFW_card.png 330w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/08/IIFW_card-300x233.png 300w"" width=""330""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/content-types/reports/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2025/08/IIFW_card.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2025/08/IIFW_card.png 330w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/08/IIFW_card-300x233.png 300w']",IIFW_card.png,Featured,https://analytics.alleghenycounty.us/2025/08/26/the-incarcerated-individuals-welfare-fund-iiwf/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" sizes=""auto, (max-width: 330px) 100vw, 330px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2025/08/child_bereavment_card.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2025/08/child_bereavment_card.png 330w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/08/child_bereavment_card-300x233.png 300w"" width=""330""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/content-types/reports/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2025/08/child_bereavment_card.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2025/08/child_bereavment_card.png 330w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/08/child_bereavment_card-300x233.png 300w']",child_bereavment_card.png,Featured,https://analytics.alleghenycounty.us/2025/08/22/child-and-young-adults-who-lost-a-parent-to-an-overdose/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" sizes=""auto, (max-width: 480px) 100vw, 480px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/10/card-image.jpg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/10/card-image.jpg 480w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/10/card-image-300x160.jpg 300w"" width=""480""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/content-types/reports/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2022/10/card-image.jpg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2022/10/card-image.jpg 480w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/10/card-image-300x160.jpg 300w']",card-image.jpg,Featured,https://analytics.alleghenycounty.us/2025/08/15/allegheny-county-discounted-fares-pilot-program/,.jpg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" sizes=""auto, (max-width: 330px) 100vw, 330px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2023/11/302_card.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2023/11/302_card.png 330w, https://analytics.alleghenycounty.us/wp-content/uploads/2023/11/302_card-300x233.png 300w"" width=""330""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/content-types/reports/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2023/11/302_card.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2023/11/302_card.png 330w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2023/11/302_card-300x233.png 300w']",302_card.png,Featured,https://analytics.alleghenycounty.us/2025/07/15/allegheny-countys-involuntary-hospitalization-302-program/,.png
"<img alt=""Allegheny County Office of Analytics, Technology and Planning"" height=""55"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/Allegheny-A.png"" width=""55""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/content-types/reports/']","Allegheny County Office of Analytics, Technology and Planning",https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/Allegheny-A.png,,Allegheny-A.png,,,.png
"<img alt=""Allegheny Analytics"" class=""custom-logo"" decoding=""async"" fetchpriority=""high"" height=""156"" sizes=""(max-width: 774px) 100vw, 774px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png 774w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-300x60.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-768x155.png 768w"" width=""774""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/quickcount-data-tool/']",Allegheny Analytics,https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png 774w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-300x60.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-768x155.png 768w']",logo.png,,https://analytics.alleghenycounty.us/,.png
"<img class=""h-32 w-32"" role=""presentation"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/qc_logo.svg""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/quickcount-data-tool/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/qc_logo.svg,,qc_logo.svg,,,.svg
"<img alt=""Screenshot of Step 1: Choose a time period. "" class=""w-full"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/step1timeperiod3.png""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/quickcount-data-tool/']",Screenshot of Step 1: Choose a time period. ,https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/step1timeperiod3.png,,step1timeperiod3.png,,,.png
